Wall time,Step,Value
1682789253.7714963,1391,-0.02493651770055294
1682789255.4261608,1392,-0.018073635175824165
1682789290.1955967,1413,-0.017539648339152336
1682789291.840657,1414,-0.021536890417337418
1682789300.1558876,1419,-0.01896466501057148
1682789305.155176,1422,-0.01982928439974785
1682789311.8898926,1426,-0.012973058968782425
1682789315.194533,1428,-0.025018511340022087
1682789321.8519845,1432,-0.033595308661460876
1682789328.4731114,1436,-0.003987667616456747
1682789335.1306088,1440,-0.021974889561533928
1682789376.6139603,1465,-0.006384027190506458
1682789378.3319647,1466,-0.019788112491369247
1682789396.7460375,1477,-0.027197645977139473
1682789410.166013,1485,-0.019903620705008507
1682789411.9084969,1486,-0.023563843220472336
1682789416.9131546,1489,-0.016159193590283394
1682789420.2801352,1491,-0.020306413993239403
1682789421.9112883,1492,-0.020436478778719902
1682789436.986538,1501,-0.01644882746040821
1682789448.614881,1508,-0.019689247012138367
1682789473.9720032,1523,-0.024541622027754784
1682789475.5728853,1524,-0.018456684425473213
1682789480.6478748,1527,-0.02750038169324398
1682789512.571727,1546,-0.020438354462385178
1682789520.946559,1551,-0.023928960785269737
1682789522.5714753,1552,-0.03209283575415611
1682789525.9124703,1554,-0.01756749115884304
1682789537.582354,1561,-0.02260381355881691
1682789549.2400994,1568,-0.011672950349748135
1682789550.8609283,1569,-0.025968914851546288
1682789565.9614866,1578,-0.021238375455141068
1682789572.6722164,1582,-0.01937142387032509
1682789575.994817,1584,-0.012322308495640755
1682789582.705514,1588,-0.018801620230078697
1682789597.8204048,1597,-0.02815934270620346
1682789609.5800202,1604,-0.017886392772197723
1682789611.2102666,1605,-0.019776368513703346
1682789619.665611,1610,-0.02115674875676632
1682789633.1906054,1618,-0.02528155781328678
1682789648.1310003,1627,-0.020787576213479042
1682789649.8123903,1628,-0.01827390305697918
1682789656.6012099,1632,-0.02340931072831154
1682789665.0234284,1637,-0.02216668613255024
1682789669.9778264,1640,-0.014991387724876404
1682789673.3161633,1642,-0.0260001253336668
1682789678.364785,1645,-0.01682456210255623
1682789683.4113562,1648,-0.030478250235319138
1682789690.1297293,1652,-0.018129464238882065
1682789703.6914468,1660,-0.024137606844305992
1682789717.1623719,1668,-0.006714227143675089
1682789723.8509784,1672,-0.014754187315702438
1682789728.9213452,1675,-0.026728715747594833
1682789730.6585238,1676,-0.025088848546147346
1682789740.7136111,1682,-0.027749838307499886
1682789742.3854222,1683,-0.02639491856098175
1682789755.934406,1691,-0.025639398023486137
1682789762.7155032,1695,-0.02088010497391224
1682789764.4309871,1696,-0.025133909657597542
1682789766.1000245,1697,-0.02637612074613571
1682789771.7175736,1699,-0.02277088351547718
1682789776.7646103,1702,-0.017079858109354973
1682789788.7226324,1709,-0.01964913308620453
1682789790.4103825,1710,-0.023208746686577797
1682789804.0111332,1718,-0.02556396648287773
1682789805.6800692,1719,-0.017516210675239563
1682789820.8947713,1728,-0.021222397685050964
1682789827.645105,1732,-0.01224138867110014
1682789830.9779327,1734,-0.036592647433280945
1682789836.1142066,1737,-0.021824445575475693
1682789844.6726503,1742,-0.019062647596001625
1682789846.3790047,1743,-0.02743232063949108
1682789849.754707,1745,-0.02579588070511818
1682789851.4816105,1746,-0.023454900830984116
1682789853.1652765,1747,-0.02904331311583519
1682789861.5297499,1752,-0.02161339670419693
1682789885.0759156,1766,-0.02394437976181507
1682789900.3302894,1775,-0.026427293196320534
1682789910.5726342,1781,-0.030020395293831825
1682789922.390948,1788,-0.03051556833088398
1682789924.0814054,1789,-0.02291375771164894
1682789939.3470602,1798,-0.029705680906772614
1682789951.1439266,1805,-0.015629589557647705
1682789966.3413138,1814,-0.01764099858701229
1682789971.3490887,1817,-0.01676223613321781
1682789983.281159,1824,-0.024740949273109436
1682789986.652188,1826,-0.020856473594903946
1682789993.4331656,1830,-0.010385931469500065
1682790010.3064435,1840,-0.023880628868937492
1682790011.9781628,1841,-0.01713533326983452
1682790017.065405,1844,-0.02442431077361107
1682790025.4475164,1849,-0.0247980747371912
1682790032.2234275,1853,-0.020342189818620682
1682790054.3768308,1866,-0.020520219579339027
1682790057.714921,1868,-0.02861621044576168
1682790059.3930345,1869,-0.01915685646235943
1682790069.5293717,1875,-0.02857823111116886
1682790071.2158544,1876,-0.023805880919098854
1682790072.9479716,1877,-0.02625870704650879
1682790076.330484,1879,-0.018916664645075798
1682790100.146017,1893,-0.021525613963603973
1682790130.8164237,1911,-0.024004172533750534
1682790141.0632694,1917,-0.022449878975749016
1682790152.9207535,1924,-0.030431462451815605
1682790163.1407864,1930,-0.014868042431771755
1682790169.8955472,1934,-0.016123199835419655
1682790173.299058,1936,-0.002531584817916155
1682790176.7446833,1938,-0.03227297589182854
1682790186.970339,1944,-0.02229887992143631
1682790192.1170816,1947,-0.019929030910134315
1682790195.568536,1949,-0.017455248162150383
1682790200.6919627,1952,-0.02648950181901455
1682790205.7428246,1955,-0.024044614285230637
1682790210.8403885,1958,-0.02690788172185421
1682790226.209087,1967,-0.021034633740782738
1682790229.5944128,1969,-0.012461923062801361
1682790250.1213279,1981,-0.019219761714339256
1682790251.8753664,1982,-0.02041931450366974
1682790253.6324306,1983,-0.026524771004915237
1682790277.833621,1997,-0.019160613417625427
1682790284.6471384,2001,-0.02143215388059616
1682790291.5710928,2005,-0.022717803716659546
1682790298.4768674,2009,-0.023639993742108345
1682790300.186185,2010,-0.020472584292292595
1682790305.3135393,2013,-0.021528448909521103
1682790308.8386679,2015,-0.02470819093286991
1682790312.2678916,2017,-0.02523675188422203
1682790325.8554893,2025,-0.024801582098007202
1682790329.293789,2027,-0.02043524570763111
1682790334.342315,2030,-0.028872281312942505
1682790339.4579937,2033,-0.020421721041202545
1682790344.5549123,2036,-0.030088266357779503
1682790347.9446924,2038,-0.024886226281523705
1682790353.0738814,2041,-0.015788009390234947
1682790358.2595422,2044,-0.022978398948907852
1682790385.7889006,2060,-0.020251408219337463
1682790397.7778413,2067,-0.03347799554467201
1682790406.3063982,2072,-0.02293686382472515
1682790408.0344863,2073,-0.015241383574903011
1682790409.7642357,2074,-0.029027454555034637
1682790413.1309037,2076,-0.005477119702845812
1682790414.8858335,2077,-0.028373640030622482
1682790418.261096,2079,-0.021976333111524582
1682790421.6941195,2081,-0.017028985545039177
1682790428.445588,2085,-0.027799159288406372
1682790435.2929661,2089,-0.030049234628677368
1682790443.8297956,2094,-0.016997458413243294
1682790447.2241943,2096,-0.01973671279847622
1682790459.120864,2103,-0.02737395651638508
1682790462.5594037,2105,-0.021362068131566048
1682790464.258574,2106,-0.02571241185069084
1682790472.7593048,2111,-0.01786639913916588
1682790479.6032882,2115,-0.03376211225986481
1682790488.1755579,2120,-0.02676389366388321
1682790491.7361882,2122,-0.017447397112846375
1682790493.430602,2123,-0.026185082271695137
1682790510.5730207,2133,-0.01972217485308647
1682790512.267826,2134,-0.023778529837727547
1682790519.0667906,2138,-0.02777465246617794
1682790524.2608862,2141,-0.028231970965862274
1682790532.1599536,2144,-0.019816985353827477
1682790533.893322,2145,-0.015819815918803215
1682790539.0409844,2148,-0.02917082980275154
1682790540.7422516,2149,-0.01709088310599327
1682790544.1798127,2151,-0.025090472772717476
1682790552.7301068,2156,-0.025391457602381706
1682790554.445589,2157,-0.019601374864578247
1682790566.5160878,2164,-0.030204463750123978
1682790568.2125673,2165,-0.0125621622428298
1682790575.1482608,2169,-0.02930505760014057
1682790578.6055846,2171,-0.018587099388241768
1682790582.053867,2173,-0.02051469124853611
1682790589.000866,2177,-0.022984864190220833
1682790606.148866,2187,-0.016557680442929268
1682790609.5774705,2189,-0.021559154614806175
1682790613.0776231,2191,-0.029015077278017998
1682790614.8213067,2192,-0.013741770759224892
1682790621.6764297,2196,-0.012754364870488644
1682790626.8222964,2199,-0.027249878272414207
1682790640.6217957,2207,-0.020663045346736908
1682790647.5325844,2211,-0.022142034024000168
1682790671.54015,2225,-0.026109054684638977
1682790678.4668047,2229,-0.024457331746816635
1682790681.8463798,2231,-0.021418331190943718
1682790690.3926022,2236,-0.013534191064536572
1682790692.1536999,2237,-0.028979239985346794
1682790695.5428777,2239,-0.023837465792894363
1682790698.9953732,2241,-0.028281129896640778
1682790700.712202,2242,-0.03296009451150894
1682790704.1879652,2244,-0.015652775764465332
1682790707.557763,2246,-0.022862154990434647
1682790709.2647884,2247,-0.02264867164194584
1682790721.1544027,2254,-0.02570372074842453
1682790726.297759,2257,-0.030250610783696175
1682790735.0142808,2262,-0.016593215987086296
1682790756.3919072,2274,-0.023710427805781364
1682790763.369137,2278,-0.02439754270017147
1682790768.6273305,2281,-0.02869778499007225
1682790785.9972062,2291,-0.021887369453907013
1682790796.4119477,2297,-0.0180984977632761
1682790798.1198456,2298,-0.030932074412703514
1682790801.58672,2300,-0.031299225986003876
1682790806.7608569,2303,-0.01870094984769821
1682790811.9194665,2306,-0.03194127604365349
1682790813.5935342,2307,-0.02422175370156765
1682790815.3222942,2308,-0.02125571295619011
1682790832.625798,2318,-0.029273180291056633
1682790834.3673255,2319,-0.011010555550456047
1682790836.0947418,2320,-0.02653660997748375
1682790839.5206196,2322,-0.025849904865026474
1682790860.489805,2334,-0.03796745091676712
1682790862.239394,2335,-0.02104646898806095
1682790863.9748158,2336,-0.014717523008584976
1682790865.747165,2337,-0.022831372916698456
1682790879.6275914,2345,-0.025841079652309418
1682790895.097254,2354,-0.024022864177823067
1682790924.489195,2371,-0.02623659372329712
1682790948.8049335,2385,-0.02380242571234703
1682790955.7522354,2389,-0.02237914316356182
1682790957.5122921,2390,-0.022430984303355217
1682790960.9883678,2392,-0.024437954649329185
1682790974.981751,2400,-0.01993374153971672
1682790978.4695385,2402,-0.023120269179344177
1682790985.4530983,2406,-0.02493334375321865
1682791002.8162286,2416,-0.02863471396267414
1682791016.7502143,2424,-0.030891165137290955
1682791018.5087144,2425,-0.03646489232778549
1682791037.8361416,2436,-0.031089507043361664
1682791051.8963742,2444,-0.03253317251801491
1682791062.4261446,2450,-0.018737558275461197
1682791064.1302488,2451,-0.02883121557533741
1682791067.6569462,2453,-0.026931187137961388
1682791071.167702,2455,-0.027023158967494965
1682791080.152326,2460,-0.019588269293308258
1682791113.4114182,2479,-0.026329975575208664
1682791123.8048036,2485,-0.0187006127089262
1682791125.5198336,2486,-0.0024349207524210215
1682791143.0021386,2496,-0.028194980695843697
1682791146.5136142,2498,-0.028988201171159744
1682791151.8302364,2501,-0.014361151494085789
1682791153.5960999,2502,-0.030759679153561592
1682791155.3688118,2503,-0.017041033133864403
1682791174.830082,2514,-0.02382354438304901
1682791180.1056263,2517,-0.02264075167477131
1682791190.5095963,2523,-0.020048290491104126
1682791199.320435,2528,-0.02605583518743515
1682791202.8147876,2530,-0.021414970979094505
1682791206.306271,2532,-0.02179632894694805
1682791209.8722286,2534,-0.016345568001270294
1682791225.6929772,2543,-0.01861274428665638
1682791232.7520201,2547,-0.0197475366294384
1682791239.7854054,2551,-0.02494240552186966
1682791243.2913473,2553,-0.010483086109161377
1682791248.5466902,2556,-0.02729693241417408
1682791264.4610848,2565,-0.022483820095658302
1682791266.2299461,2566,-0.025115791708230972
1682791273.3075593,2570,-0.017088433727622032
1682791283.8830867,2576,-0.02417459897696972
1682791287.3813796,2578,-0.028295043855905533
1682791308.6699688,2590,-0.03199160099029541
1682791310.4597285,2591,-0.027789602056145668
1682791312.215113,2592,-0.00981858465820551
1682791313.9763412,2593,-0.020822055637836456
1682791319.2768297,2596,-0.023086603730916977
1682791326.3153605,2600,-0.02245103381574154
1682791336.863471,2606,-0.023142162710428238
1682791338.6281257,2607,-0.024783926084637642
1682791343.9296055,2610,-0.021087750792503357
1682791358.192284,2618,-0.020801108330488205
1682791367.04058,2623,-0.027158712968230247
1682791372.3358917,2626,-0.018208051100373268
1682791377.630376,2629,-0.024659158661961555
1682791379.4061525,2630,-0.028989937156438828
1682791389.9496045,2636,-0.02508101984858513
1682791393.5052893,2638,-0.023506538942456245
1682791404.1890814,2644,-0.024797873571515083
1682791409.5859454,2647,-0.022535627707839012
1682791415.0027153,2650,-0.01699453592300415
1682791423.9697506,2655,-0.0210410188883543
1682791457.7332828,2674,-0.029657874256372452
1682791464.8884683,2678,-0.009682856500148773
1682791468.4856439,2680,-0.015384410507977009
1682791477.4122968,2685,-0.005528252571821213
1682791489.8554885,2690,-0.012683842331171036
1682791513.0512106,2703,-0.024006590247154236
1682791520.2500288,2707,-0.01943380944430828
1682791525.5910068,2710,-0.024160565808415413
1682791552.1972141,2725,-0.02857995592057705
1682791572.000783,2736,-0.031546637415885925
1682791573.7783687,2737,-0.03146902844309807
1682791579.1272757,2740,-0.011445686221122742
1682791589.9497883,2746,-0.025334972888231277
1682791602.4454236,2753,-0.023779889568686485
1682791604.2366061,2754,-0.03659864515066147
1682791605.93261,2755,-0.02292664721608162
1682791607.7040262,2756,-0.0237297173589468
1682791609.4778662,2757,-0.02308901958167553
1682791611.2333415,2758,-0.030779389664530754
1682791625.6313643,2766,-0.02220269851386547
1682791667.0254922,2789,-0.02861016057431698
1682791668.834265,2790,-0.025366641581058502
1682791670.6132655,2791,-0.031010758131742477
1682791683.287082,2798,-0.025635335594415665
1682791703.1561372,2809,-0.02453714981675148
1682791706.7839952,2811,-0.02807636372745037
1682791728.542822,2823,-0.016981422901153564
1682791730.3913825,2824,-0.0318567156791687
1682791735.8635056,2827,-0.02702232263982296
1682791739.5257957,2829,-0.023369602859020233
1682791741.343009,2830,-0.019857700914144516
1682791744.9843442,2832,-0.0227776151150465
1682791779.5176628,2851,-0.029946977272629738
1682791788.6002274,2856,-0.012086525559425354
1682791794.0387669,2859,-0.0244345311075449
1682791799.5152125,2862,-0.01969923824071884
1682791815.7849443,2871,-0.026394493877887726
1682791817.5906804,2872,-0.023404240608215332
1682791828.495282,2878,-0.03390829265117645
1682791832.1922336,2880,-0.01978488825261593
1682791833.98532,2881,-0.02239537052810192
1682791844.862103,2887,-0.028870519250631332
1682791850.4383216,2890,-0.018339427188038826
1682791861.435018,2896,-0.020637547597289085
1682791865.0808485,2898,-0.016347400844097137
1682791868.7547407,2900,-0.02783559076488018
1682791874.2484627,2903,-0.026410184800624847
1682791890.7883022,2912,-0.022926149889826775
1682791899.877894,2917,-0.03498432785272598
1682791903.559635,2919,-0.018377428874373436
1682791905.38046,2920,-0.025327811017632484
1682791907.1820054,2921,-0.026990292593836784
1682791927.280417,2932,-0.031885046511888504
1682791945.7555916,2942,-0.0161487627774477
1682791960.4462392,2950,-0.011030453257262707
1682791991.79334,2967,-0.023160632699728012
1682792004.6326096,2974,-0.013442426919937134
1682792006.460462,2975,-0.03297717124223709
1682792011.9514177,2978,-0.026901155710220337
1682792030.334409,2988,-0.03371929004788399
1682792041.3030858,2994,-0.029097383841872215
1682792048.6351087,2998,-0.029722869396209717
1682792057.7444065,3003,-0.02770310454070568
1682792061.4336152,3005,-0.01736944168806076
1682792065.1147482,3007,-0.028767401352524757
1682792068.763948,3009,-0.029285890981554985
1682792072.4242656,3011,-0.021082445979118347
1682792079.7928023,3015,-0.02979590743780136
1682792081.646491,3016,-0.027306178584694862
1682792087.1794326,3019,-0.026908908039331436
1682792098.204077,3025,-0.0339009128510952
1682792101.858557,3027,-0.028827445581555367
1682792107.3631191,3030,-0.03260132297873497
1682792121.9852061,3038,-0.024546733126044273
1682792125.6272786,3040,-0.023081881925463676
1682792127.514515,3041,-0.028040532022714615
1682792129.3736556,3042,-0.013627011328935623
1682792144.2197058,3050,-0.026477599516510963
1682792173.0591667,3065,-0.02830980345606804
1682792176.7624688,3067,-0.009300298988819122
1682792180.5841708,3069,-0.024171501398086548
1682792184.4696765,3071,-0.028146568685770035
1682792188.172715,3073,-0.036470383405685425
1682792204.8901513,3082,-0.035588499158620834
1682792212.440677,3086,-0.028345298022031784
1682792236.6741579,3099,-0.02302045188844204
1682792244.2742722,3103,-0.030399760231375694
1682792279.7288506,3122,-0.03485016152262688
1682792307.8587372,3137,-0.028301730751991272
1682792309.7737827,3138,-0.024700725451111794
1682792320.8200645,3144,-0.01693006046116352
1682792322.6710806,3145,-0.01897631213068962
1682792326.4322524,3147,-0.026911644265055656
1682792332.0750282,3150,-0.025835227221250534
1682792341.3606763,3155,-0.01116917934268713
1682792347.0945058,3158,-0.0326765812933445
1682792348.988019,3159,-0.04020414501428604
1682792352.7461483,3161,-0.015055491589009762
1682792382.8284235,3177,-0.025432806462049484
1682792395.8714042,3184,-0.0321844108402729
1682792403.3964994,3188,-0.029294578358530998
1682792416.7161129,3195,-0.03221818804740906
1682792418.585286,3196,-0.021389633417129517
1682792431.7621155,3203,-0.02955404669046402
