Wall time,Step,Value
1682865030.9112766,2050,-0.03523540496826172
1682865048.4700303,2058,-0.04567324370145798
1682865057.3338969,2062,-0.04597386717796326
1682865072.7176628,2069,-0.027010397985577583
1682865181.175921,2118,-0.02998497150838375
1682865190.0527601,2122,-0.03539874404668808
1682865205.4952571,2129,-0.039651960134506226
1682865225.4265187,2138,-0.032119303941726685
1682865274.602079,2160,-0.032504599541425705
1682865283.5299542,2164,-0.038911983370780945
1682865301.680814,2172,-0.036086149513721466
1682865319.681987,2180,-0.034509893506765366
1682865328.5998595,2184,-0.05038025975227356
1682865373.715851,2204,-0.02859300933778286
1682865385.038928,2209,-0.03414015471935272
1682865387.2868466,2210,-0.024130621924996376
1682865398.7276175,2215,-0.046368785202503204
1682865426.0444958,2227,-0.03440416231751442
1682865432.8981433,2230,-0.03863293677568436
1682865444.396915,2235,-0.03259772062301636
1682865487.8854964,2254,-0.04324519261717796
1682865524.5723624,2270,-0.03698175027966499
1682865548.0533247,2280,-0.036466993391513824
1682865575.6763685,2292,-0.034389227628707886
1682865635.424506,2318,-0.03880639001727104
1682865656.1546462,2327,-0.008755340240895748
1682865737.741921,2362,-0.033356647938489914
1682865740.1145759,2363,-0.041628528386354446
1682865744.785275,2365,-0.03452655300498009
1682865848.4573905,2409,-0.03394734859466553
1682865867.4943647,2417,-0.048325587064027786
1682865888.9753666,2426,-0.035247545689344406
1682865893.7643502,2428,-0.04145154729485512
1682865905.6198235,2433,-0.03581571206450462
1682865965.3264873,2458,-0.04519858956336975
1682865967.7058828,2459,-0.03336229920387268
1682865991.729813,2469,-0.04255858063697815
1682865996.5088353,2471,-0.04015091806650162
1682866011.5801296,2476,-0.03152647241950035
1682866045.188516,2490,-0.031388867646455765
1682866059.6772187,2496,-0.034224219620227814
1682866081.4013143,2505,-0.030573971569538116
1682866117.6052206,2520,-0.05000872164964676
1682866131.9999819,2526,-0.03845039755105972
1682866245.6327317,2573,-0.04243116080760956
1682866260.1201277,2579,-0.027897372841835022
1682866301.226708,2596,-0.030657965689897537
1682866315.7007732,2602,-0.022478332743048668
1682866434.6639771,2651,-0.038732122629880905
1682866451.7147195,2658,-0.028731288388371468
1682866463.7836068,2663,-0.03659166395664215
1682866495.2752318,2676,-0.039298925548791885
1682866585.2930167,2713,-0.03134636580944061
1682866619.4039361,2727,-0.03469667211174965
1682866705.478429,2762,-0.03555498272180557
1682866911.0398884,2845,-0.046371158212423325
1682866933.3683994,2854,-0.03852597996592522
1682866955.9852507,2863,-0.044215455651283264
1682866970.944138,2869,-0.027025960385799408
1682867030.7487524,2893,-0.03379093110561371
1682867149.077248,2940,-0.021041614934802055
1682867169.1319587,2948,-0.035208895802497864
1682867259.3343723,2984,-0.032838139683008194
1682867299.7976966,3000,-0.036343734711408615
1682867307.3261888,3003,-0.03797483444213867
1682867327.4367325,3011,-0.035776861011981964
1682867334.9820116,3014,-0.04316014051437378
1682867395.7601657,3038,-0.020218973979353905
1682867405.882061,3042,-0.03797762095928192
1682867481.5969872,3072,-0.022885149344801903
1682867581.5202537,3110,-0.010253273881971836
1682867627.2828684,3128,-0.03489702567458153
1682867642.5526185,3134,-0.03765911981463432
1682867683.385049,3150,-0.034395650029182434
1682867729.4136658,3168,-0.0363815613090992
1682867731.9621506,3169,-0.03740778937935829
1682867818.5603292,3203,-0.03354969620704651
1682867844.0689743,3213,-0.031070198863744736
1682867851.7491982,3216,-0.038622912019491196
1682867854.3607876,3217,-0.03130784630775452
1682867859.441363,3219,-0.034837495535612106
1682867861.9662604,3220,-0.0304732508957386
1682867925.5636504,3245,-0.027514025568962097
1682868009.8686078,3278,-0.040644288063049316
1682868112.1539874,3318,-0.04287208616733551
1682868191.0920804,3349,-0.03572884947061539
1682868260.0161443,3376,-0.039405837655067444
1682868272.7856169,3381,-0.04305379092693329
1682868328.9665732,3403,-0.035276804119348526
1682868377.7581854,3422,-0.04126309975981712
1682868416.3322713,3437,-0.04403558373451233
1682868457.9344037,3453,-0.03291274979710579
1682868533.2073681,3482,-0.032814089208841324
1682868541.07082,3485,-0.04100308194756508
1682868606.3281093,3510,-0.0344865545630455
1682868674.8195357,3536,-0.033606916666030884
1682868719.718446,3553,-0.04220586270093918
1682868773.0910597,3573,-0.03500000759959221
1682868821.321897,3591,-0.03863894194364548
1682868826.6789937,3593,-0.041440971195697784
1682868832.0370927,3595,-0.0345221646130085
1682868848.2095919,3601,0.03063032776117325
1682868924.3894002,3629,-0.034040797501802444
1682868962.870549,3643,-0.01714233122766018
1682869117.1401384,3699,-0.03778143599629402
1682869128.1868439,3703,-0.035895757377147675
1682869158.732743,3714,-0.038809437304735184
1682869245.8263602,3745,-0.03562041372060776
1682869268.2535045,3753,-0.05104387551546097
1682869304.8410056,3766,-0.043300922960042953
1682869318.933143,3771,-0.03129257634282112
1682869364.2190874,3787,-0.044116999953985214
1682869378.4103923,3792,-0.029975419864058495
1682869384.1088605,3794,-0.040931686758995056
1682869412.6751132,3804,-0.03328675404191017
1682869424.1279607,3808,-0.04775029048323631
1682869507.4724407,3837,-0.038561563938856125
1682869542.2090688,3849,-0.03530098497867584
1682869697.5192544,3901,-0.05228455364704132
1682869729.4614027,3912,-0.04342333599925041
1682869778.842623,3929,-0.042062144726514816
1682869860.9025505,3957,-0.034863635897636414
1682869936.8852165,3983,-0.04756145551800728
1682869971.9267697,3995,-0.045272957533597946
1682870004.139548,4006,-0.03438081219792366
1682870012.8974864,4009,-0.03206591308116913
1682870179.7758856,4066,-0.0315125398337841
1682870194.364802,4071,-0.042174745351076126
1682870197.2865808,4072,-0.031974129378795624
1682870226.6005535,4082,-0.02849392592906952
1682870441.3481672,4155,-0.032025810331106186
1682870473.826137,4166,-0.04659276083111763
1682870476.7650054,4167,-0.04304550960659981
1682870482.6322668,4169,-0.033236682415008545
1682870497.3388984,4174,-0.03975425288081169
1682870500.2716825,4175,-0.02203051932156086
1682870574.1509438,4200,-0.030921734869480133
1682870588.8454552,4205,-0.03751511499285698
1682870597.8746653,4208,-0.049461692571640015
1682870621.5209436,4216,-0.03725568950176239
1682870680.8416533,4236,-0.04244963824748993
1682870689.7603083,4239,-0.03151547908782959
1682870692.7478626,4240,-0.043921004980802536
1682870737.2732217,4255,-0.03368578478693962
1682870802.2302003,4277,-0.03492524102330208
1682870840.8011355,4290,-0.026926249265670776
1682870846.6976368,4292,-0.03648168966174126
1682870885.1752722,4305,-0.029094794765114784
1682870994.9617143,4342,-0.0277804397046566
1682871067.01788,4366,-0.033519696444272995
1682871087.8980925,4373,-0.030627692118287086
1682871105.93945,4379,-0.053935613483190536
1682871178.1026976,4403,-0.0448668897151947
1682871187.1622293,4406,-0.03760971873998642
1682871365.7590194,4465,-0.03264230862259865
1682871417.7906084,4482,-0.030987540259957314
1682871482.0626843,4503,-0.035408854484558105
1682871491.2976701,4506,-0.028194572776556015
1682871630.0330656,4551,-0.030288008973002434
1682871639.5975208,4554,-0.04092658683657646
1682871689.2359815,4570,-0.03643433749675751
1682871785.9302027,4601,-0.028699198737740517
1682871873.9131908,4629,-0.040556248277425766
1682871899.18965,4637,-0.026475965976715088
1682871911.8497024,4641,-0.03562081605195999
1682871937.2793965,4649,-0.034493688493967056
1682871972.3364077,4660,-0.024928508326411247
1682872056.4786737,4686,0.013969773426651955
1682872072.8499358,4691,-0.03176872059702873
1682872126.00729,4707,-0.032461006194353104
1682872178.2235706,4723,-0.02735154889523983
1682872204.0247605,4731,-0.034754518419504166
1682872233.1148598,4740,-0.03723318502306938
1682872262.029024,4749,-0.036693911999464035
1682872297.7016027,4760,-0.03212665766477585
1682872300.940036,4761,-0.019975442439317703
1682872339.9301739,4773,-0.03662095591425896
1682872346.3973515,4775,-0.05017198994755745
1682872476.475439,4813,-0.051709529012441635
1682872515.8424234,4825,-0.03884315863251686
1682872578.5360026,4844,-0.03082221932709217
1682872654.0484807,4867,-0.04268287867307663
1682872720.3842847,4887,-0.05417511612176895
1682872880.5315819,4935,-0.04786643385887146
1682872910.64458,4944,-0.04429752007126808
1682872920.7055871,4947,-0.019925430417060852
1682872927.4251575,4949,-0.02526080422103405
1682873099.3307703,5000,-0.029970400035381317
1682873109.4838858,5003,-0.04395017772912979
1682873177.327422,5023,-0.0341925248503685
1682873184.12781,5025,-0.0332447774708271
1682873187.5199988,5026,-0.031056616455316544
1682873211.3095684,5033,-0.029880652204155922
1682873272.614358,5051,-0.03145800903439522
1682873368.8880525,5079,-0.0352763757109642
1682873438.0927305,5099,-0.040943216532468796
1682873465.9638298,5107,-0.04141497611999512
1682873573.89119,5138,-0.04121455177664757
1682873633.3903947,5155,-0.03896712511777878
1682873696.5903223,5173,-0.023447884246706963
1682873724.7322447,5181,-0.035178642719984055
1682873834.2494686,5212,-0.038905948400497437
1682873930.4855726,5239,-0.03352051600813866
1682874012.6836283,5262,-0.03977792337536812
1682874116.7468946,5291,-0.03738686442375183
1682874156.2164063,5302,-0.036554861813783646
1682874213.885095,5318,-0.022722795605659485
1682874264.640106,5332,-0.0329941101372242
1682874341.197744,5353,-0.03192615136504173
1682874487.696412,5393,-0.04160551354289055
1682874568.7277684,5415,-0.04521636292338371
1682874587.1766489,5420,-0.03526171296834946
1682874723.6051269,5457,-0.031397610902786255
1682874764.5032942,5468,-0.04632190987467766
1682874786.8148487,5474,-0.044326912611722946
1682874839.6745734,5488,-0.028855325654149055
1682874847.129983,5490,-0.04736104980111122
1682874967.0947764,5522,-0.035059135407209396
1682875056.8704484,5546,-0.030299492180347443
1682875101.7625434,5558,-0.04228941723704338
1682875109.2281616,5560,-0.04266701266169548
1682875131.685152,5566,-0.024564135819673538
1682875270.682998,5603,-0.03715500608086586
1682875376.1236894,5631,-0.029922034591436386
1682875383.6733716,5633,-0.03512776643037796
1682875398.6777313,5637,-0.02661263570189476
1682875455.1569333,5652,-0.0412774495780468
1682875609.8521647,5693,-0.030600909143686295
1682875621.1688178,5696,-0.04420921951532364
1682875822.1127958,5749,-0.03937765583395958
1682875833.5016005,5752,-0.03299357742071152
1682875871.6770196,5762,-0.03604908287525177
1682875940.16436,5780,-0.028525032103061676
1682875943.9735925,5781,-0.03791479021310806
1682876008.8877318,5798,-0.03749662637710571
1682876020.34355,5801,-0.04282129555940628
1682876149.9979634,5835,-0.020945461466908455
1682876157.6422067,5837,-0.03100222535431385
1682876184.2513924,5844,-0.025347406044602394
1682876321.9194002,5880,-0.03834385424852371
1682876402.236199,5901,-0.03548456355929375
1682876494.7056224,5925,-0.038639768958091736
1682876514.093603,5930,-0.040780503302812576
1682876537.1561122,5936,-0.023260274901986122
1682876642.2726076,5963,-0.0346657820045948
1682876727.601451,5983,-0.015843434259295464
1682876747.078863,5988,-0.041145265102386475
1682876805.8522537,6003,-0.03835449367761612
1682876825.5845454,6008,-0.029641173779964447
1682876995.4296901,6051,-0.042623646557331085
1682877094.0464644,6076,-0.027664953842759132
1682877101.9588974,6078,-0.025827324017882347
1682877165.6651485,6094,-0.03127577155828476
1682877173.5838494,6096,-0.03367571532726288
1682877197.5280411,6102,-0.035386644303798676
1682877205.440005,6104,-0.04317708685994148
1682877277.100484,6122,-0.030516354367136955
1682877368.561276,6145,-0.039615340530872345
1682877404.607381,6154,-0.05178772285580635
1682877481.114235,6173,-0.04428277164697647
1682877525.634324,6184,-0.03295544907450676
1682877533.6685288,6186,-0.03010256588459015
1682877557.8262744,6192,-0.042197853326797485
1682877610.3400195,6205,-0.039751045405864716
1682877683.6584342,6223,-0.03129241615533829
1682877845.1997683,6262,-0.05188939347863197
1682877940.5625484,6285,-0.04063235595822334
1682877957.0912504,6289,-0.041523564606904984
1682877961.222185,6290,-0.024534830823540688
1682877990.3799145,6297,-0.02854781784117222
1682878061.2735608,6314,-0.031138746067881584
1682878107.2604156,6325,-0.03163779899477959
1682878153.5570326,6336,-0.04032866284251213
1682878182.937057,6343,-0.026096388697624207
1682878208.120678,6349,-0.03855331242084503
1682878309.0479672,6373,-0.03324133902788162
1682878559.254847,6432,-0.033662550151348114
1682878712.1929007,6468,-0.04119772091507912
1682878716.4650893,6469,-0.029614489525556564
1682878733.4846237,6473,-0.036721933633089066
1682878818.6596103,6493,-0.0321846678853035
1682878822.896048,6494,-0.04830475151538849
1682878827.146498,6495,-0.03827834874391556
1682878861.3181853,6503,-0.03249966353178024
1682879050.4264648,6547,-0.0470101423561573
1682879080.5914502,6554,-0.01937209442257881
1682879093.4256613,6557,-0.03633556887507439
1682879175.2133837,6576,-0.03945809602737427
1682879408.490415,6630,-0.028667330741882324
1682879447.2586083,6639,-0.03104100376367569
1682879455.8827782,6641,-0.02363896742463112
1682879473.1356027,6645,-0.03319918364286423
1682879499.020813,6651,-0.020759297534823418
1682879511.9611478,6654,-0.042882420122623444
1682879542.2006552,6661,-0.04468236863613129
1682879576.6235962,6669,-0.050444915890693665
1682879589.543245,6672,-0.03995059058070183
1682879641.5374074,6684,-0.04078191518783569
1682879758.9636981,6711,-0.03073270432651043
1682879776.3992512,6715,-0.023749573156237602
1682879824.2877405,6726,-0.04559054225683212
1682879872.1610913,6737,-0.030805766582489014
1682880170.1248722,6805,-0.0307223629206419
1682880231.8657346,6819,-0.041870471090078354
1682880267.1399014,6827,-0.04360402747988701
1682880328.7772417,6841,-0.03443196043372154
1682880333.1262302,6842,-0.03273068740963936
1682880447.2741253,6868,-0.020417291671037674
1682880509.0339854,6882,-0.017052294686436653
1682880619.8829706,6907,-0.03825284168124199
1682880749.2972426,6936,-0.03683355450630188
1682880762.7280495,6939,-0.029585881158709526
1682880878.9883144,6965,-0.03479534015059471
1682880959.5486917,6983,-0.04312136024236679
1682880977.505323,6987,-0.028903042897582054
1682881089.354473,7012,-0.034979838877916336
1682881206.283626,7038,-0.029103150591254234
1682881323.4342544,7064,-0.048172079026699066
1682881391.059572,7079,-0.033373042941093445
1682881427.170218,7087,-0.032618094235658646
1682881431.6574903,7088,-0.03130015730857849
1682881530.8770258,7110,-0.03605547174811363
1682881612.0899994,7128,-0.04083629325032234
1682881793.2326531,7168,-0.033755991607904434
1682881834.0199118,7177,-0.034001391381025314
1682881888.3549252,7189,-0.04529827833175659
1682881974.6746466,7208,-0.03176170587539673
1682881988.2435513,7211,-0.030232438817620277
1682882029.2439327,7220,-0.03819230943918228
1682882270.1670904,7273,-0.03496866673231125
1682882320.2746015,7284,-0.03455435484647751
1682882402.787814,7302,-0.04106323793530464
1682882448.7588549,7312,-0.03280489519238472
1682882453.348763,7313,-0.0352066233754158
1682882535.7778764,7331,-0.029076892882585526
1682882540.4220078,7332,-0.0381106398999691
1682882646.102737,7355,-0.025234468281269073
1682882664.5818868,7359,-0.034338343888521194
1682882733.8613849,7374,-0.022213291376829147
1682882882.0914705,7404,-0.03904954716563225
1682882923.802884,7413,-0.03235529735684395
1682882937.686299,7416,-0.04606521502137184
1682882970.1295626,7423,-0.03682412952184677
1682883016.4862046,7433,-0.034883517771959305
1682883030.3511014,7436,-0.03256376087665558
1682883053.416854,7441,-0.04692000150680542
1682883099.6169152,7451,-0.03526921942830086
1682883211.4167387,7475,-0.038666922599077225
1682883253.516839,7484,-0.015443284064531326
1682883342.1137292,7503,-0.026431428268551826
1682883421.342883,7520,-0.036969006061553955
1682883709.7101257,7582,-0.04310892894864082
1682883872.813008,7617,-0.027009107172489166
1682883952.4583023,7634,-0.03025352954864502
1682883999.3582134,7644,-0.044236309826374054
1682884022.7697842,7649,-0.03467065095901489
1682884074.5099347,7660,-0.04673038050532341
1682884102.860289,7666,-0.039603445678949356
1682884135.658465,7673,-0.025013091042637825
1682884220.373751,7691,-0.0387599840760231
1682884243.7644565,7696,-0.03599456697702408
1682884267.090751,7701,-0.04045926406979561
1682884351.9164186,7719,-0.016217345371842384
1682884404.4080029,7730,-0.02333109825849533
1682884418.5967867,7733,-0.03965260088443756
1682884513.7508276,7753,-0.03698983043432236
1682884551.6900291,7761,-0.0475226566195488
1682884599.379653,7771,-0.03222503885626793
1682884655.945451,7783,-0.04202309995889664
1682884765.0486617,7806,-0.0492996945977211
1682884788.7009604,7811,-0.0375775508582592
1682885082.2321477,7872,-0.04590529948472977
1682885087.055458,7873,-0.029867738485336304
1682885241.6711793,7905,-0.03689172863960266
1682885451.668117,7948,-0.038471005856990814
1682885490.81043,7956,-0.032645996659994125
1682885530.1991355,7964,-0.03438080474734306
1682885535.103035,7965,-0.028289448469877243
1682885703.5186763,7999,-0.032409779727458954
1682885757.5172071,8010,-0.022105759009718895
1682885816.8920472,8022,-0.040354855358600616
1682885901.1680255,8039,-0.03507525473833084
1682886200.331601,8099,-0.0270839873701334
1682886321.868674,8123,-0.02852739207446575
1682886473.799293,8153,-0.03165667876601219
1682886494.292536,8157,-0.04184481129050255
1682886565.218366,8171,-0.038754984736442566
1682886651.286795,8188,-0.027823006734251976
1682886682.0151505,8194,-0.03552016243338585
1682886896.9136338,8236,-0.04246894642710686
1682886979.400258,8252,-0.03338010609149933
1682887036.157569,8263,-0.04365767911076546
1682887082.7699475,8272,-0.027276761829853058
1682887124.0625813,8280,-0.03675960376858711
1682887227.9655697,8300,-0.04271228611469269
1682887238.319647,8302,-0.022494137287139893
1682887253.7729063,8305,-0.029239363968372345
1682887264.1291428,8307,-0.030208267271518707
1682887295.146299,8313,-0.03760611638426781
1682887399.0476754,8333,-0.03715658187866211
1682887414.8106742,8336,-0.03578101843595505
1682887441.0370014,8341,-0.02924617938697338
1682887487.9339678,8350,-0.025324106216430664
1682887855.1112454,8420,-0.044563695788383484
1682887960.277028,8440,-0.03458147495985031
1682887965.577279,8441,-0.0404009148478508
1682887976.1004617,8443,-0.034417521208524704
1682888050.41154,8457,-0.030872181057929993
1682888071.92091,8461,-0.02828676998615265
1682888119.4040916,8470,-0.0428021103143692
1682888124.6537304,8471,-0.04101915657520294
1682888151.8721042,8476,-0.03605259582400322
1682888178.558482,8481,-0.036666594445705414
1682888258.0071924,8496,-0.04382283613085747
1682888421.990752,8527,-0.04336705058813095
1682888485.9265125,8539,-0.038165170699357986
1682888523.2098,8546,-0.04147057980298996
1682888550.4141114,8551,-0.03571145609021187
1682888625.071161,8565,-0.03441716358065605
1682888673.368802,8574,-0.03536153584718704
1682888813.2038682,8600,-0.030978454276919365
1682888850.865925,8607,-0.0248312596231699
1682888856.2227793,8608,-0.04756507650017738
1682888904.9280179,8617,-0.028411375358700752
1682889109.8919897,8655,-0.024478772655129433
1682889153.0099788,8663,-0.03335168957710266
1682889158.4349766,8664,-0.035929106175899506
1682889180.3725798,8668,-0.038361381739377975
1682889353.4520066,8700,-0.01962662674486637
1682889609.001305,8747,-0.028343060985207558
1682889631.0215726,8751,-0.030830245465040207
1682889729.955221,8769,-0.01811101846396923
1682889757.5007281,8774,-0.03817722201347351
1682889857.01249,8792,-0.02532115764915943
1682889873.814927,8795,-0.027522288262844086
1682889990.3079178,8816,-0.015206987038254738
1682890051.5515902,8827,-0.022561274468898773
1682890184.842394,8851,-0.026009904220700264
1682890224.1457365,8858,-0.034287892282009125
1682890318.8997443,8875,-0.027962421998381615
1682890330.067334,8877,-0.03722536563873291
1682890346.8399096,8880,-0.025844978168606758
1682890463.7841861,8901,-0.029402006417512894
1682890474.9401007,8903,-0.03375183790922165
1682890502.9469516,8908,-0.03607340529561043
1682890564.1616461,8919,-0.029681146144866943
1682890632.1931975,8931,-0.048081424087285995
1682890727.4904048,8948,-0.030462117865681648
1682890829.2419045,8966,-0.047026507556438446
1682890863.2658918,8972,-0.037708427757024765
1682890920.465253,8982,-0.032009102404117584
1682891023.0722506,9000,-0.035215817391872406
1682891028.783655,9001,-0.04951389878988266
1682891181.8914683,9028,-0.04148562252521515
1682891227.3260174,9036,-0.046561308205127716
1682891284.1654139,9046,-0.032897625118494034
1682891346.776997,9057,-0.028626633808016777
1682891466.471326,9078,-0.03508903086185455
1682891570.4187026,9096,-0.03115447238087654
1682891754.4863558,9128,-0.03597577288746834
1682891795.2109888,9135,-0.026622658595442772
1682892108.415812,9187,-0.037336982786655426
1682892119.9202232,9189,-0.041167743504047394
1682892178.101733,9199,-0.03133514150977135
1682892218.9914472,9206,-0.025742515921592712
1682892376.9269516,9233,-0.0342535600066185
1682892499.4183922,9254,-0.052230626344680786
1682892558.2255976,9264,-0.03050645999610424
1682892652.4967911,9280,-0.029716990888118744
1682892664.3438616,9282,-0.018355539068579674
1682892705.790136,9289,-0.034829847514629364
1682892895.0757682,9321,-0.04207086190581322
1682892924.4650385,9326,-0.04444413632154465
1682892989.5222027,9337,-0.03178128972649574
1682893019.1258125,9342,-0.014481873251497746
1682893273.8205574,9385,-0.022502360865473747
1682893291.827103,9388,-0.03686930611729622
1682893411.1184728,9408,-0.019134048372507095
1682893446.8883903,9414,-0.04209859296679497
1682893452.9721372,9415,-0.0410316176712513
1682893608.8799314,9441,-0.026781531050801277
1682893650.8917391,9448,-0.026417724788188934
1682894029.6532226,9511,-0.03470776230096817
1682894083.733925,9520,-0.025014009326696396
1682894125.8780823,9527,-0.03926048055291176
1682894143.9919527,9530,-0.04260500892996788
1682894186.0717964,9537,-0.025241347029805183
1682894204.2979584,9540,-0.05144575238227844
1682894338.122848,9562,-0.04124319925904274
1682894404.698855,9573,0.09244856983423233
1682894472.0133026,9584,-0.021729089319705963
1682894545.326549,9596,-0.029120657593011856
1682894551.3749883,9597,-0.030564719811081886
1682894569.61793,9600,-0.03202967345714569
1682894715.93101,9624,-0.030168911442160606
1682894752.4029212,9630,-0.01887819543480873
1682894892.9836535,9653,-0.027479639276862144
1682894953.5673048,9663,-0.0395905077457428
1682895002.22799,9671,-0.04118592292070389
1682895377.0595615,9732,-0.021791541948914528
1682895432.939011,9741,-0.03215695172548294
1682895488.539566,9750,-0.04792545735836029
1682895704.525227,9785,-0.03242580592632294
1682895878.404507,9813,-0.03864727169275284
1682895897.148863,9816,-0.03763434290885925
1682896147.717389,9856,-0.03638593107461929
1682896298.5896413,9880,-0.03227020055055618
1682896361.7261581,9890,-0.012328012846410275
1682896707.7597244,9945,-0.04336472973227501
1682896789.8994114,9958,-0.03299171105027199
1682896973.0434105,9987,-0.04080255329608917
1682897202.1711822,10023,-0.01851879619061947
1682897234.3047786,10028,-0.05350184068083763
